Hotel,Area,Room,Supply,Occupancy,ADR,Room_Revenue,F&B_Revenue,Total_Revenue,RevPAR,Demand,Date
陽明山中國麗緻大飯店,Scenery,47,1457,0.46,4103.59,2737095,2362194,7328791,1878.58,667,12/1/2020
雲品溫泉酒店日月潭,Scenery,211,6541,0.89,9711.46,56413895,27868873,90230175,8624.66,5809,12/1/2020
⾸都⼤飯店,Taipei,129,3999,0,,0,0,179189,,0,12/1/2020
香格⾥拉台北遠東國際⼤飯店,Taipei,420,13020,0.34,5340.59,23541302,68538248,109216672,1808.09,4408,12/1/2020
香格⾥拉台南遠東國際⼤飯店,Others,331,10261,0.7,3419.98,24552008,32943156,64168988,2392.75,7179,12/1/2020
馥藝金鬱金香酒店,Taoyuan-Hsinchu-Miaoli,191,5921,0.49,2210.37,6460912,5067830,11801396,1091.19,2923,12/1/2020
⾼雄國賓⼤飯店,Kaohsiung,453,14043,0.68,2140.79,20350345,43674854,65611284,1449.15,9506,12/1/2020
高雄圓山大飯店,Scenery,107,3317,0.51,2319.3,3942805,18231661,23159788,1188.67,1700,12/1/2020
高雄福華大飯店,Kaohsiung,271,8401,0.58,2254,11008560,27858933,42681273,1310.39,4884,12/1/2020
麒麟⼤飯店,Others,167,5177,0.45,2958.13,6957515,2190572,9397673,1343.93,2352,12/1/2020
麗尊⼤酒店,Kaohsiung,188,5828,0.51,2063,6168370,17028568,23692439,1058.4,2990,12/1/2020
龍谷大飯店,Scenery,189,5859,0.33,1742.06,3395271,1107952,5299637,579.5,1949,12/1/2020
